0.0391116738319397,6.561987538589165e-05,0.013315039686858654,0.0049363491125404835,0.037558093667030334,0.009764762595295906,0.8952484726905823
0.102927066385746,0.0005067780148237944,0.08211478590965271,0.02105928771197796,0.11314193159341812,0.10976418852806091,0.5704859495162964
0.0404253825545311,4.2595369450282305e-05,0.008760472759604454,0.005451380740851164,0.03947041556239128,0.006108937785029411,0.8997408747673035
0.05454988405108452,0.00011727595119737089,0.02643902786076069,0.008203813806176186,0.052341800183057785,0.02831064909696579,0.8300375938415527
0.04120010510087013,0.0001176766018033959,0.04189430549740791,0.006578482687473297,0.055388085544109344,0.020499657839536667,0.8343216776847839
0.10988419502973557,0.0013433329295367002,0.2292076051235199,0.023705272004008293,0.08755818009376526,0.33858296275138855,0.20971845090389252
0.08402670174837112,0.001071933307684958,0.06046021729707718,0.038644954562187195,0.07300437241792679,0.154990091919899,0.5878016948699951
0.09626855701208115,0.0016082702204585075,0.18604853749275208,0.03919437900185585,0.12135221064090729,0.2075057327747345,0.3480222225189209
0.134871706366539,0.0006307422299869359,0.12650594115257263,0.042462557554244995,0.09073642641305923,0.10960657894611359,0.4951860308647156
0.022035472095012665,0.00029257452115416527,0.03659696504473686,0.10572988539934158,0.02922874130308628,0.07164212316274643,0.734474241733551
0.030557306483387947,0.000394880713429302,0.041169822216033936,0.10225021094083786,0.021998867392539978,0.06276386231184006,0.7408651113510132
0.09630557894706726,0.0029853845480829477,0.13494102656841278,0.12369707226753235,0.0803845077753067,0.21440055966377258,0.3472858667373657
0.06769392639398575,0.0008733888389542699,0.08022444695234299,0.06546386331319809,0.05389121547341347,0.10603618621826172,0.6258170008659363
0.08837318420410156,0.00270130205899477,0.13648591935634613,0.04049137607216835,0.13662274181842804,0.11187496781349182,0.48345044255256653
0.041368767619132996,0.00040708688902668655,0.03769080713391304,0.6771360039710999,0.0520760640501976,0.014195205643773079,0.17712609469890594
